Users_Followers,Post_Length,Number of Mentions (@),Number of Hashtags (#),# of Favorites,# of Boosts,Post Time,Post has Media
95,485,0,3,0,0,2024-11-21 01:23:17+00:00,0
3428,29,0,0,0,0,2024-11-21 01:23:11.600000+00:00,0
1260,182,0,8,0,0,2024-11-21 01:23:03+00:00,1
55,206,0,6,0,0,2024-11-21 01:23:05+00:00,1
29,135,1,0,0,0,2024-11-21 01:23:00+00:00,0
1695,436,1,0,0,0,2024-11-21 01:23:03+00:00,1
1658,28,1,0,0,0,2024-11-21 01:22:50+00:00,0
28,56,1,0,0,0,2024-11-21 01:23:00+00:00,0
513,59,1,0,0,0,2024-11-21 01:22:57+00:00,0
535,135,0,0,0,0,2024-11-21 01:22:56+00:00,0
747,24,0,0,0,0,2024-11-21 01:22:55.949000+00:00,0
54,244,0,21,0,1,2024-11-21 01:22:53+00:00,0
1660,194,1,0,0,0,2024-11-20 22:34:45+00:00,0
52,236,0,3,0,0,2024-11-21 01:22:47+00:00,1
342,113,0,0,0,0,2024-11-21 01:21:38.707000+00:00,0
20,148,1,1,0,0,2024-11-21 01:22:43+00:00,0
3268,425,0,3,0,0,2024-11-21 01:22:43+00:00,0
1225,155,0,1,0,1,2024-11-21 01:22:41+00:00,0
246,249,1,0,0,0,2024-11-21 01:22:38.212000+00:00,0
1217,479,0,2,0,0,2024-11-21 01:22:33+00:00,0
72,85,0,2,0,1,2024-11-21 01:22:33+00:00,0
3428,38,0,0,0,0,2024-11-21 01:22:33.766000+00:00,0
945,221,0,4,0,0,2024-11-21 01:22:31+00:00,0
2540,234,1,0,0,1,2024-11-21 01:15:03+00:00,0
59,0,0,0,0,0,2024-11-21 01:22:27+00:00,1
589,64,1,0,0,0,2024-11-21 01:22:24+00:00,0
724,153,0,0,0,1,2024-11-21 01:22:26+00:00,0
283,196,1,0,0,0,2024-11-21 01:22:23+00:00,0
1531,198,0,2,0,0,2024-11-21 01:22:23+00:00,0
632,28,1,0,0,0,2024-11-21 01:22:19+00:00,0
207,86,1,0,0,0,2024-11-21 01:22:17+00:00,0
64,147,0,0,0,0,2024-11-21 01:22:16+00:00,0
53,148,1,0,0,0,2024-11-21 01:22:14+00:00,0
72,434,0,2,0,1,2024-11-21 01:22:16+00:00,1
103,206,2,0,0,0,2024-11-21 01:22:13+00:00,0
709,275,0,3,0,0,2024-11-21 01:21:58+00:00,1
1719,158,1,0,0,0,2024-11-21 01:28:29+00:00,0
1358,66,0,0,0,0,2024-11-21 01:28:16.536000+00:00,0
43,322,0,5,0,1,2024-11-21 01:28:16+00:00,1
31439,111,1,0,0,0,2024-11-21 01:28:12+00:00,0
1159,193,1,0,0,0,2024-11-21 01:28:07+00:00,0
43,279,0,5,0,1,2024-11-21 01:28:10+00:00,1
399,58,1,0,0,0,2024-11-21 01:28:09+00:00,0
20,123,0,1,0,1,2024-11-21 01:28:08+00:00,1
1619,37,0,0,0,1,2024-11-21 01:28:07+00:00,0
55,305,0,1,0,0,2024-11-21 01:28:05+00:00,1
0,104,0,1,0,1,2024-11-21 01:28:05.382000+00:00,0
43,274,0,5,0,1,2024-11-21 01:28:05+00:00,1
2540,287,1,0,0,2,2024-11-21 01:03:06+00:00,0
447,315,2,0,0,0,2024-11-21 01:27:59+00:00,0
1829,284,0,0,0,0,2024-11-21 01:27:52+00:00,0
254,93,0,0,0,0,2024-11-21 01:27:50+00:00,0
549,47,1,0,0,0,2024-11-21 01:27:46+00:00,0
304,273,1,0,0,0,2024-11-21 01:27:30+00:00,0
1087,96,2,0,0,0,2024-11-21 01:27:46+00:00,0
3428,75,0,0,0,0,2024-11-21 01:27:38.790000+00:00,0
2848,190,1,0,0,0,2024-11-21 01:25:27+00:00,0
191,238,1,1,0,0,2024-11-21 01:27:29+00:00,0
1477,50,0,0,0,0,2024-11-21 01:27:26+00:00,0
4282,64,1,0,0,0,2024-11-21 01:27:23+00:00,0
337,92,0,1,0,1,2024-11-21 01:27:26+00:00,1
673,161,1,0,0,0,2024-11-21 01:27:20+00:00,0
1349,123,0,0,0,0,2024-11-21 01:27:20+00:00,0
6,485,0,2,0,1,2024-11-21 01:27:19+00:00,0
9306,630,0,1,0,0,2024-11-21 01:25:39+00:00,0
43,278,0,5,0,1,2024-11-21 01:27:16+00:00,1
2097,25,1,0,0,0,2024-11-21 01:27:14+00:00,0
589,103,1,0,0,0,2024-11-21 01:27:14+00:00,0
5,38,1,0,0,0,2024-11-21 01:27:11+00:00,0
1,102,1,0,0,0,2024-11-20 22:40:38+00:00,0
49,91,1,0,0,0,2024-11-21 01:27:12+00:00,0
3428,102,2,0,0,0,2024-11-21 01:27:08.076000+00:00,0
55,237,0,6,0,0,2024-11-21 01:27:08+00:00,0
43,250,0,5,0,1,2024-11-21 01:27:09+00:00,1
7559,307,0,2,0,0,2024-11-21 01:27:07+00:00,0
664,159,0,4,0,0,2024-11-21 01:27:03+00:00,0
2305,89,0,0,0,0,2024-11-21 01:33:22+00:00,0
0,20,2,0,0,0,2024-11-21 01:32:56+00:00,0
107,96,0,0,0,0,2024-11-21 01:33:22.772000+00:00,0
82,198,1,0,0,0,2024-11-21 01:33:19+00:00,0
14,19,1,0,0,0,2024-11-21 01:33:16+00:00,0
4221,85,0,0,0,0,2024-11-21 01:32:59+00:00,0
95,77,3,2,0,0,2024-11-21 01:33:15+00:00,0
4920,68,0,1,0,0,2024-11-21 01:33:00+00:00,1
2848,25,1,0,0,0,2024-11-21 01:29:08+00:00,0
680,80,0,2,0,0,2024-11-21 01:33:09+00:00,0
24148,317,0,2,0,0,2024-11-21 01:33:00+00:00,0
55,97,0,2,0,0,2024-11-21 01:33:05+00:00,1
974,350,1,5,0,0,2024-11-21 01:32:58+00:00,0
167,300,0,5,0,1,2024-11-21 01:32:59+00:00,0
986,380,2,0,0,0,2024-11-21 01:32:58+00:00,0
17,168,1,0,0,0,2024-11-21 01:32:54+00:00,0
315,205,1,0,0,0,2024-11-21 01:32:51+00:00,0
181,169,0,0,0,0,2024-11-21 01:32:49+00:00,0
1274,22,1,0,0,0,2024-11-21 01:32:48+00:00,0
9477,60,0,0,0,1,2024-11-21 01:32:45+00:00,0
618,28,2,0,0,0,2024-11-21 01:32:39+00:00,0
9832,391,0,0,0,1,2024-11-21 01:32:39+00:00,1
513,264,1,0,0,0,2024-11-21 01:32:38+00:00,0
1358,56,0,0,0,0,2024-11-21 01:32:34.732000+00:00,0
1310,181,0,0,0,0,2024-11-21 01:32:32+00:00,0
444,62,1,0,0,0,2024-11-21 01:32:25+00:00,0
3166,35,1,0,0,0,2024-11-21 01:32:25+00:00,0
1131,1,0,0,0,0,2024-11-21 01:32:23.446000+00:00,0
384,40,0,0,0,0,2024-11-21 01:32:19+00:00,0
195,64,1,0,0,0,2024-11-21 01:32:18+00:00,0
1481,499,0,0,0,0,2024-11-21 01:32:14+00:00,0
2940,607,0,1,0,0,2024-11-21 01:31:36+00:00,1
814,17,1,0,0,0,2024-11-21 01:32:13+00:00,1
3408,378,1,0,0,0,2024-11-21 01:32:11+00:00,0
884,77,1,0,0,0,2024-11-21 01:32:09+00:00,0
55,244,0,3,0,0,2024-11-21 01:32:05+00:00,1
2237,74,0,1,0,1,2024-11-21 01:32:03+00:00,1
31439,361,1,0,0,0,2024-11-21 01:32:01+00:00,0
1660,286,1,0,0,0,2024-11-20 22:43:31+00:00,0
1358,47,1,0,0,0,2024-11-21 01:32:08.102000+00:00,0
1414,136,0,4,0,0,2024-11-21 01:38:18+00:00,1
948,430,0,1,0,0,2024-11-21 01:38:20+00:00,0
66,238,1,3,0,0,2024-11-21 01:38:19+00:00,0
884,114,0,7,0,0,2024-11-21 01:38:20+00:00,0
223,29,0,0,0,0,2024-11-21 01:38:15+00:00,0
5,43,1,0,0,0,2024-11-21 01:38:12+00:00,0
1,594,1,0,0,0,2024-11-21 01:38:09+00:00,0
1744,24,1,0,0,0,2024-11-21 01:38:07+00:00,0
11,27,1,0,0,0,2024-11-21 01:38:07+00:00,0
2637,181,1,0,0,0,2024-11-21 01:38:04+00:00,0
51,41,0,2,0,1,2024-11-21 01:38:04+00:00,1
1568,174,0,0,0,0,2024-11-21 01:38:01+00:00,0
3418,0,0,0,0,1,2024-11-21 01:38:00+00:00,1
312,2052,0,0,0,0,2024-11-21 01:37:59.358000+00:00,0
304,269,0,0,0,0,2024-11-21 01:37:57.572000+00:00,0
208,69,2,0,0,0,2024-11-21 01:37:52+00:00,0
1798,485,1,0,0,0,2024-11-21 01:37:54+00:00,0
2680,16,1,0,0,0,2024-11-21 01:37:47+00:00,0
821,16,1,0,0,0,2024-11-21 01:37:46+00:00,0
81,163,1,0,0,0,2024-11-21 01:37:48.585000+00:00,0
0,361,1,0,0,0,2024-11-21 01:37:44+00:00,0
3428,31,0,0,0,0,2024-11-21 01:37:43.344000+00:00,0
44,504,1,21,0,2,2024-11-21 01:37:43+00:00,0
2234,73,1,0,0,0,2024-11-21 01:37:38+00:00,0
444,45,1,0,0,0,2024-11-21 01:37:35+00:00,0
71,27,1,0,0,0,2024-11-21 01:37:34+00:00,0
2295,118,1,0,0,0,2024-11-21 01:37:36+00:00,0
488,132,0,0,0,0,2024-11-21 01:37:33+00:00,0
216,69,1,0,0,0,2024-11-21 01:37:28+00:00,0
226,117,0,0,0,0,2024-11-21 01:37:28+00:00,1
508,71,1,0,0,0,2024-11-21 01:37:27+00:00,0
204,86,1,0,0,0,2024-11-21 01:37:28+00:00,0
36,12,1,0,0,0,2024-11-21 01:37:27+00:00,0
69,316,0,0,0,0,2024-11-21 01:37:21+00:00,0
837,171,0,1,0,0,2024-11-21 01:37:19+00:00,0
249,42,1,0,0,0,2024-11-21 01:37:16+00:00,0
1660,185,1,0,0,0,2024-11-20 22:45:54+00:00,0
176,140,1,0,0,0,2024-11-21 01:36:21+00:00,0
1649,10,0,0,0,0,2024-11-21 01:37:07+00:00,1
3428,20,0,0,0,0,2024-11-21 01:36:00.190000+00:00,0
1131,72,2,0,0,0,2024-11-21 01:43:29.952000+00:00,0
1,72,1,0,0,0,2024-11-21 01:43:18+00:00,0
1358,13,0,0,0,0,2024-11-21 01:43:21.268000+00:00,0
1161,49,1,0,0,0,2024-11-21 01:43:20+00:00,0
80,305,0,2,0,1,2024-11-21 01:43:17+00:00,0
474,38,1,0,0,0,2024-11-21 01:43:13+00:00,0
837,190,0,1,0,0,2024-11-21 01:43:13+00:00,0
580,111,0,0,0,0,2024-11-21 01:43:10.661000+00:00,0
3428,28,0,0,0,0,2024-11-21 01:43:09.676000+00:00,0
245,143,0,0,0,0,2024-11-21 01:43:09+00:00,0
4536,33,1,0,0,0,2024-11-21 01:42:40+00:00,0
5171,0,0,0,0,0,2024-11-21 01:42:54+00:00,1
1358,70,1,0,0,0,2024-11-21 01:42:57.640000+00:00,1
20,82,4,0,0,0,2024-11-21 01:42:49+00:00,0
1,90,1,0,0,0,2024-11-21 01:42:53.567000+00:00,0
1225,162,0,1,0,1,2024-11-21 01:42:56+00:00,0
293,30,1,0,0,0,2024-11-21 01:42:54+00:00,0
165,56,1,0,0,0,2024-11-21 01:42:50+00:00,0
5563,179,0,0,0,0,2024-11-21 01:42:50+00:00,0
1481,493,0,0,0,0,2024-11-21 01:42:50+00:00,0
1431,69,1,0,0,0,2024-11-21 01:42:42+00:00,0
3428,35,0,0,0,0,2024-11-21 01:42:47.070000+00:00,0
4,187,0,1,0,1,2024-11-21 01:42:42+00:00,0
106,23,1,0,0,0,2024-11-21 01:42:40+00:00,0
613,57,1,0,0,0,2024-11-21 01:42:38+00:00,0
460,53,0,0,0,0,2024-11-21 01:42:35.091000+00:00,0
3368,187,0,0,0,0,2024-11-21 01:42:35+00:00,1
513,65,1,0,0,0,2024-11-21 01:42:30+00:00,0
1568,174,0,0,0,0,2024-11-21 01:42:29+00:00,0
102,187,0,1,0,1,2024-11-21 01:42:28+00:00,0
230,44,2,0,0,0,2024-11-21 01:42:27+00:00,0
39574,398,1,0,0,0,2024-11-21 01:30:00+00:00,0
39574,279,1,0,0,0,2024-11-21 01:32:00+00:00,0
2482,13,1,0,0,0,2024-11-21 01:42:22+00:00,0
734,101,0,2,0,1,2024-11-21 01:42:20+00:00,0
20,50,4,0,0,0,2024-11-21 01:42:11+00:00,0
39574,410,1,0,0,0,2024-11-21 01:30:00+00:00,0
544,120,1,0,0,0,2024-11-21 01:42:14+00:00,0
39574,245,1,0,0,0,2024-11-21 01:30:00+00:00,0
39574,275,1,0,0,0,2024-11-21 01:30:00+00:00,0
310,181,1,0,0,0,2024-11-21 01:48:23+00:00,0
366,127,1,0,0,0,2024-11-21 01:48:20+00:00,0
176,89,0,0,0,0,2024-11-21 01:48:12+00:00,0
178,27,1,0,0,0,2024-11-21 01:48:19.519000+00:00,0
986,415,1,0,0,0,2024-11-21 01:48:17+00:00,0
196,98,1,0,0,0,2024-11-20 22:54:11+00:00,0
1,311,2,0,0,0,2024-11-21 01:48:17.145000+00:00,0
294,266,1,4,0,0,2024-11-21 01:48:14+00:00,0
36,11,1,0,0,0,2024-11-21 01:48:15+00:00,0
2482,40,0,0,0,0,2024-11-21 01:48:12+00:00,1
254,123,0,11,0,0,2024-11-21 01:48:08.310000+00:00,1
837,261,0,1,0,0,2024-11-21 01:48:11+00:00,0
620,342,0,0,0,0,2024-11-21 01:48:06+00:00,0
1011,69,1,0,0,0,2024-11-21 01:48:02+00:00,0
99,15,0,0,0,0,2024-11-21 01:48:07.727000+00:00,0
2968,0,0,0,0,0,2024-11-21 01:48:07+00:00,1
810,269,0,28,0,0,2024-11-21 01:48:02.515000+00:00,1
263,106,1,0,0,0,2024-11-21 01:48:05+00:00,0
143,107,1,0,0,0,2024-11-21 01:48:00+00:00,0
4207,427,0,7,0,1,2024-11-21 01:48:01+00:00,0
1481,491,0,0,0,0,2024-11-21 01:48:00+00:00,0
25310,260,1,0,0,1,2024-11-21 01:47:58+00:00,0
41404,264,1,0,0,0,2024-11-21 01:41:59+00:00,0
1358,45,1,0,0,0,2024-11-21 01:47:51.302000+00:00,0
166,309,1,0,0,0,2024-11-21 01:22:44+00:00,0
2965,40,1,0,0,0,2024-11-21 01:47:44+00:00,0
71,110,0,3,0,1,2024-11-21 01:47:42+00:00,0
211,33,0,0,0,0,2024-11-21 01:47:23+00:00,0
6453,480,0,1,0,0,2024-11-21 01:47:35+00:00,0
820,73,1,0,0,0,2024-11-21 01:47:35+00:00,0
503,289,0,0,0,0,2024-11-21 01:47:32+00:00,0
626,160,0,0,0,1,2024-11-21 01:47:25+00:00,0
1358,62,1,0,0,0,2024-11-21 01:47:24.296000+00:00,0
1477,50,0,0,0,2,2024-11-21 01:47:20+00:00,0
375,45,0,0,0,0,2024-11-21 01:47:21+00:00,0
195,19,0,0,0,0,2024-11-21 01:47:19.076000+00:00,0
2151,12,1,0,0,1,2024-11-21 01:47:18+00:00,0
3368,175,0,0,0,0,2024-11-21 01:47:15+00:00,1
249,94,1,0,0,0,2024-11-21 01:47:14+00:00,0
1358,24,1,0,0,0,2024-11-21 01:47:14.691000+00:00,0
400,58,1,0,0,0,2024-11-21 01:53:28+00:00,0
32,31,1,0,0,0,2024-11-21 01:53:27+00:00,0
244,349,0,0,0,0,2024-11-21 01:53:19+00:00,0
363,216,2,0,0,0,2024-11-18 11:33:55+00:00,0
1,92,1,0,0,0,2024-11-21 01:53:24.665000+00:00,0
294,178,1,0,0,0,2024-11-21 01:53:26+00:00,0
1358,64,1,0,0,0,2024-11-21 01:53:26.649000+00:00,0
263,389,1,1,0,0,2024-11-21 01:53:10+00:00,0
1124,245,1,0,0,0,2024-11-21 01:53:22+00:00,0
2160,325,0,0,0,0,2024-11-21 01:53:20+00:00,0
94640,210,0,0,0,0,2024-11-21 01:42:52+00:00,0
412,55,0,0,0,0,2024-11-21 01:53:18+00:00,0
2237,36,0,1,0,1,2024-11-21 01:53:12+00:00,1
2482,0,0,0,0,0,2024-11-21 01:53:16+00:00,1
497,270,0,2,0,0,2024-11-21 01:53:15+00:00,1
383,278,0,5,0,1,2024-11-21 01:53:16+00:00,1
497,322,0,2,0,0,2024-11-21 01:53:14+00:00,1
1604,6,0,0,0,0,2024-11-21 01:53:04.528000+00:00,0
9832,14,1,0,0,0,2024-11-21 01:53:13+00:00,0
497,194,0,2,0,0,2024-11-21 01:53:13+00:00,1
204,32,1,0,0,0,2024-11-21 01:53:12+00:00,0
497,288,0,2,0,0,2024-11-21 01:53:09+00:00,1
383,329,0,5,0,1,2024-11-21 01:53:10+00:00,1
664,102,1,0,0,0,2024-11-21 01:53:05+00:00,0
246,67,1,0,0,0,2024-11-21 01:53:02+00:00,0
200,148,1,0,0,0,2024-11-21 01:53:03+00:00,0
55,112,0,2,0,0,2024-11-21 01:53:05+00:00,1
259,25,0,0,0,0,2024-11-21 01:53:03+00:00,1
1481,379,0,0,0,0,2024-11-21 01:53:03+00:00,0
383,278,0,5,0,1,2024-11-21 01:53:03+00:00,1
13312,265,0,3,0,0,2024-11-20 17:40:00+00:00,0
358,55,1,0,0,0,2024-11-21 01:52:57+00:00,0
1719,147,0,0,0,0,2024-11-21 01:52:53+00:00,0
69,199,0,0,0,0,2024-11-21 01:52:49+00:00,0
386,27,0,0,0,1,2024-11-21 01:52:49+00:00,0
949,275,1,2,0,0,2024-11-21 01:52:46+00:00,0
9832,93,1,0,0,0,2024-11-21 01:52:45+00:00,0
994,70,0,1,0,0,2024-11-21 01:52:43+00:00,0
1604,51,0,0,0,0,2024-11-21 01:52:36.347000+00:00,0
2940,324,0,1,0,0,2024-11-21 01:52:36+00:00,1
333,166,1,0,0,0,2024-11-21 01:58:30+00:00,0
200,65,1,0,0,0,2024-11-21 01:58:27+00:00,0
1701,66,0,0,0,0,2024-11-21 01:58:23+00:00,0
230,202,1,0,0,0,2024-11-21 01:58:21+00:00,0
2249,66,2,1,0,0,2024-11-21 01:58:21+00:00,0
587,134,1,0,0,0,2024-11-21 01:58:04+00:00,0
1389,30,1,0,0,0,2024-11-21 01:58:18+00:00,0
250,253,2,0,0,0,2024-11-21 01:58:17+00:00,0
302,0,0,0,0,0,2024-11-21 01:58:17+00:00,1
262,18,0,0,0,0,2024-11-21 01:57:53+00:00,1
722,11,1,0,0,0,2024-11-21 01:58:12+00:00,0
1,75,1,0,0,0,2024-11-21 01:58:10+00:00,0
1293,160,1,2,0,0,2024-11-21 01:58:03+00:00,1
20,206,0,1,0,1,2024-11-21 01:58:08+00:00,1
3428,122,1,0,0,0,2024-11-21 01:58:02.321000+00:00,0
51,130,0,3,0,0,2024-11-21 01:58:04+00:00,0
1358,285,1,0,0,0,2024-11-21 01:58:01.315000+00:00,0
614,112,1,0,0,0,2024-11-21 01:58:00+00:00,0
4268,79,1,0,0,0,2024-11-21 01:57:57+00:00,1
1,96,1,0,0,0,2024-11-21 01:57:49+00:00,0
0,65,0,1,0,1,2024-11-21 01:57:55.300000+00:00,0
60,33,1,0,0,0,2024-11-21 01:57:49+00:00,0
237,46,1,0,0,0,2024-11-21 01:57:51+00:00,0
419,85,1,0,0,0,2024-11-21 01:57:49+00:00,0
233,43,0,0,0,0,2024-11-21 01:57:45+00:00,0
2263,41,1,0,0,0,2024-11-21 01:57:38+00:00,0
812,100,0,1,0,0,2024-11-21 01:57:42+00:00,0
1684,43,1,0,0,0,2024-11-21 01:57:37+00:00,0
865,49,1,0,0,0,2024-11-21 01:57:36+00:00,0
1619,25,1,0,0,0,2024-11-21 01:57:38+00:00,0
1124,58,1,0,0,0,2024-11-21 01:57:37+00:00,0
52,24,1,0,0,0,2024-11-21 01:57:34+00:00,0
1604,63,2,0,0,0,2024-11-21 01:57:18.290000+00:00,0
667,170,1,0,0,0,2024-11-21 01:57:27+00:00,1
172,31,1,0,0,0,2024-11-21 01:57:30+00:00,0
177,220,0,4,0,1,2024-11-21 01:57:29+00:00,0
287,39,0,0,0,1,2024-11-21 01:57:28.736000+00:00,0
24769,443,0,0,0,0,2024-11-21 01:57:23+00:00,1
245,66,1,0,0,0,2024-11-21 01:57:24+00:00,0
585,415,0,0,0,1,2024-11-21 01:57:20+00:00,0
169,50,1,0,0,0,2024-11-21 02:03:32+00:00,0
252,0,1,0,0,0,2024-11-21 02:03:33+00:00,1
513,14,1,0,0,0,2024-11-21 02:03:31+00:00,0
1452,17,1,0,0,0,2024-11-21 02:03:15.861000+00:00,0
477,193,0,0,0,0,2024-11-21 02:03:16+00:00,0
436,195,1,0,0,0,2024-11-21 02:03:01+00:00,0
837,175,0,1,0,0,2024-11-21 02:03:11+00:00,0
279,56,0,2,0,1,2024-11-21 02:03:10+00:00,0
1358,69,0,0,0,0,2024-11-21 02:03:09.766000+00:00,0
572,50,1,0,0,1,2024-11-21 02:03:07+00:00,0
359,323,1,0,0,0,2024-11-21 02:03:06+00:00,0
1168,68,0,2,0,1,2024-11-21 02:03:05+00:00,0
1001,139,0,0,0,0,2024-11-21 02:02:44+00:00,0
126,469,0,21,0,0,2024-11-21 02:03:02+00:00,1
52,75,0,0,0,0,2024-11-21 02:03:00+00:00,0
27,294,0,6,0,0,2024-11-21 00:05:33.372000+00:00,0
4268,88,1,0,0,0,2024-11-21 02:02:56+00:00,0
36242,56,0,0,0,0,2024-11-21 02:02:30+00:00,0
246,41,1,0,0,1,2024-11-21 02:02:51+00:00,0
631,90,0,2,0,0,2024-11-21 02:02:49+00:00,0
487,187,2,0,0,0,2024-11-21 02:02:38+00:00,0
717,0,0,0,0,0,2024-11-21 02:02:08.226000+00:00,1
1124,562,3,0,0,0,2024-11-21 02:02:40+00:00,0
17,78,0,2,0,1,2024-11-21 02:02:40+00:00,0
189,407,2,0,0,0,2024-11-21 02:02:31+00:00,0
7084,310,1,0,0,0,2024-11-21 02:02:24+00:00,0
3428,74,1,0,0,0,2024-11-21 02:01:29.540000+00:00,0
3469,147,0,0,0,0,2024-11-21 02:02:36+00:00,0
1358,40,2,0,0,0,2024-11-21 02:02:36.514000+00:00,0
1116,78,1,0,0,0,2024-11-21 02:02:36+00:00,0
348,47,0,2,0,1,2024-11-21 02:02:35+00:00,0
1,134,0,0,0,0,2024-11-21 01:58:04.017000+00:00,0
67,45,0,2,0,1,2024-11-21 02:02:30+00:00,0
36242,133,0,0,0,0,2024-11-21 02:01:45+00:00,0
153,94,0,0,0,0,2024-11-21 02:02:20+00:00,0
204,405,0,8,0,1,2024-11-21 02:02:20+00:00,0
152,59,0,0,0,0,2024-11-21 02:02:17+00:00,0
66,154,1,3,0,0,2024-11-21 02:02:14+00:00,0
1,23,0,0,0,0,2024-11-21 02:02:11.807000+00:00,0
3007,197,0,0,0,0,2024-11-21 02:01:52+00:00,0
166,37,0,3,0,0,2024-11-21 02:08:29+00:00,1
655,182,0,5,0,1,2024-11-21 02:08:33+00:00,0
297,142,0,0,0,0,2024-11-21 02:08:32.389000+00:00,0
29,1223,0,0,0,0,2024-11-21 02:08:27.717000+00:00,0
1,127,0,0,0,0,2024-11-21 02:08:26.808000+00:00,0
631,63,0,2,0,0,2024-11-21 02:08:26+00:00,0
224,65,0,2,0,1,2024-11-21 02:08:26+00:00,0
301,62,0,2,0,1,2024-11-21 02:08:24+00:00,0
8145,243,1,0,0,0,2024-11-21 02:08:22+00:00,0
513,107,0,0,0,0,2024-11-21 02:08:21+00:00,0
57774,250,1,0,0,0,2024-11-20 21:11:38+00:00,0
1260,106,0,4,0,0,2024-11-21 02:08:16+00:00,1
556,35,1,0,0,0,2024-11-21 02:08:17+00:00,0
372,154,0,0,0,0,2024-11-21 02:08:15+00:00,0
646,56,0,2,0,1,2024-11-21 02:08:17+00:00,0
171,168,0,1,0,0,2024-11-21 02:08:11+00:00,0
1260,296,0,8,0,0,2024-11-21 02:08:10+00:00,1
130,83,1,0,0,0,2024-11-21 02:08:10+00:00,0
348,70,0,2,0,1,2024-11-21 02:08:07+00:00,0
1622,110,0,0,0,0,2024-11-21 02:08:06+00:00,0
499,42,0,2,0,1,2024-11-21 02:08:05+00:00,1
55,184,0,8,0,1,2024-11-21 02:08:04+00:00,1
6606,72,1,0,0,0,2024-11-21 02:07:55+00:00,0
291,307,1,0,0,0,2024-11-21 02:07:27+00:00,0
5136,55,0,2,0,1,2024-11-21 02:07:48+00:00,0
1260,187,0,4,0,0,2024-11-21 02:07:42+00:00,1
138,47,0,2,0,1,2024-11-21 02:07:46+00:00,0
312,67,1,0,0,0,2024-11-21 02:07:45.293000+00:00,0
1260,108,0,2,0,0,2024-11-21 02:07:41+00:00,1
372,101,1,0,0,0,2024-11-21 02:07:39+00:00,1
1218,99,1,0,0,0,2024-11-21 02:07:41+00:00,0
330,13,1,0,0,0,2024-11-21 02:07:37+00:00,1
94640,223,1,0,0,0,2024-11-21 02:00:36+00:00,0
1260,169,0,3,0,0,2024-11-21 02:07:19+00:00,1
240,59,0,3,0,1,2024-11-21 02:07:36+00:00,1
1260,107,0,1,0,0,2024-11-21 02:07:27+00:00,1
263,61,0,2,0,1,2024-11-21 02:07:34+00:00,0
1,31,0,0,0,0,2024-11-21 02:07:34.488000+00:00,0
1005,94,1,0,0,0,2024-11-21 02:07:33+00:00,0
1260,142,0,4,0,0,2024-11-21 02:07:21+00:00,1
1067,213,1,2,0,0,2024-11-21 02:13:34+00:00,1
1919,129,1,0,0,0,2024-11-21 02:13:34+00:00,0
164,404,0,0,0,0,2024-11-21 02:13:31+00:00,0
2303,82,0,0,0,0,2024-11-21 02:13:23.859000+00:00,0
4290,150,1,0,0,0,2024-11-21 02:13:28+00:00,0
379,79,0,2,0,0,2024-11-21 02:13:25+00:00,1
317,24,1,0,0,0,2024-11-21 02:13:23+00:00,0
251,47,1,0,0,0,2024-11-20 23:23:49+00:00,0
95,467,0,1,0,0,2024-11-21 02:13:19+00:00,0
837,246,0,1,0,0,2024-11-21 02:13:16+00:00,0
81,344,1,0,0,0,2024-11-21 02:13:16.641000+00:00,0
2940,573,0,1,0,0,2024-11-21 02:13:06+00:00,1
71,9,1,0,0,0,2024-11-21 02:13:10+00:00,1
13577,154,0,0,0,0,2024-11-21 02:13:06.226000+00:00,0
55,209,0,5,0,0,2024-11-21 02:13:11+00:00,0
2099,102,1,0,0,0,2024-11-21 02:13:09+00:00,0
702,143,1,0,0,0,2024-11-21 02:13:06+00:00,0
55,227,0,5,0,0,2024-11-21 02:13:06+00:00,1
183,43,1,0,0,0,2024-11-21 02:13:02+00:00,0
1798,485,0,0,0,0,2024-11-21 02:13:02+00:00,0
204,118,0,0,0,0,2024-11-21 02:13:02+00:00,1
174,17,1,0,0,0,2024-11-21 02:12:56+00:00,0
185,20,1,0,0,0,2024-11-21 02:12:58+00:00,0
614,69,0,2,0,1,2024-11-21 02:12:49+00:00,0
4536,24,0,0,0,0,2024-11-21 02:12:42+00:00,0
648,199,0,6,0,1,2024-11-21 02:12:45+00:00,0
2358,61,0,4,0,0,2024-11-21 02:12:35+00:00,1
1293,70,1,0,0,0,2024-11-21 02:12:37+00:00,0
85,60,1,0,0,0,2024-11-21 02:12:27+00:00,0
892,154,0,0,0,0,2024-11-21 02:12:35+00:00,0
55,74,0,2,0,1,2024-11-21 02:12:32+00:00,0
226,257,0,0,0,0,2024-11-21 02:12:29+00:00,0
39574,210,1,0,0,0,2024-11-21 01:54:31+00:00,0
165,37,2,0,0,1,2024-11-21 02:12:21+00:00,0
289,139,1,2,0,0,2024-11-21 02:12:20+00:00,0
67,58,0,2,0,1,2024-11-21 02:12:20+00:00,0
631,69,0,2,0,0,2024-11-21 02:12:17+00:00,0
186,33,1,0,0,0,2024-11-21 02:12:16+00:00,0
123,50,2,0,0,0,2024-11-21 02:12:16+00:00,0
63,313,1,0,0,0,2024-11-21 02:12:11+00:00,0
27,377,0,7,0,0,2024-11-21 00:24:01.347000+00:00,0
297,87,0,0,0,0,2024-11-21 02:18:30.970000+00:00,0
